"DT_VENDA","CD_PRODUTO","DS_PRODUTO","UND_MED","QTD_SAIDA"
13/12/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",38
30/10/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",41
14/10/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",233
20/10/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",244
27/10/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",189
07/10/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",861
05/10/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",117
12/10/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",131
09/12/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",203
08/12/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",146
28/11/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",302
08/12/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",27
22/12/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",52
07/12/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",51
09/11/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",276
30/12/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",53
02/10/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",72
10/10/23 00:00:00,"367","PAO FRANCES","KG",268
03/10/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",108
27/10/23 00:00:00,"367","PAO FRANCES","KG",402
21/12/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",116
28/11/23 00:00:00,"367","PAO FRANCES","KG",331
11/11/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",467
24/11/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",74
21/11/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",34
18/11/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",73
01/07/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",70
27/07/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",48
23/07/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",37
18/07/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",149
04/07/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",201
29/07/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",52
26/07/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",129
07/07/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",66
30/07/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",87
10/07/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",76
04/07/24 00:00:00,"367","PAO FRANCES","KG",285
08/07/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",126
22/07/24 00:00:00,"367","PAO FRANCES","KG",263
04/07/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",119
07/11/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",157
21/11/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",44
17/11/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",126
11/11/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",129
02/11/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",238
01/11/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",347
17/11/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",10
16/11/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",244
17/11/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",44
13/11/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",61
26/11/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",66
23/12/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",296
20/12/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",258
24/01/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",296
02/01/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",43
20/01/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",375
21/01/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",15
16/01/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",49
11/01/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",66
05/01/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",254
30/01/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",103
15/01/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",124
19/01/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",166
02/01/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",181
14/01/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",16
22/01/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",167
10/09/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",136
30/01/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",199
06/01/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",397
08/09/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",130
13/01/24 00:00:00,"367","PAO FRANCES","KG",438
20/01/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",36
29/01/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",170
12/01/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",41
12/01/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",412
15/01/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",163
04/01/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",259
08/01/24 00:00:00,"367","PAO FRANCES","KG",331
14/01/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",138
07/01/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",99
24/02/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",489
08/02/24 00:00:00,"367","PAO FRANCES","KG",308
01/02/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",396
02/02/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",118
14/02/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",100
13/02/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",50
14/02/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",11
25/02/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",131
24/02/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",340
02/02/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",402
19/02/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",48
18/03/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",94
15/03/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",226
14/03/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",123
16/03/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",248
12/03/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",19
15/03/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",104
24/03/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",71
06/02/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",189
13/02/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",13
05/02/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",196
27/02/24 00:00:00,"367","PAO FRANCES","KG",292
28/02/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",76
16/02/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",33
06/02/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",71
07/02/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",307
15/02/24 00:00:00,"367","PAO FRANCES","KG",303
20/02/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",88
23/02/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",16
28/02/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",252
08/02/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",303
22/02/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",14
17/01/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",296
09/01/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",272
04/01/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",249
26/01/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",94
17/01/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",178
23/01/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",263
09/01/24 00:00:00,"367","PAO FRANCES","KG",318
15/01/24 00:00:00,"367","PAO FRANCES","KG",336
11/01/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",260
17/01/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",72
17/01/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",241
16/01/24 00:00:00,"367","PAO FRANCES","KG",279
02/02/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",321
10/02/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",527
07/02/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",82
04/02/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",111
10/02/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",236
04/02/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",37
20/02/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",167
17/11/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",240
01/11/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",388
13/11/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",167
17/11/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",249
13/11/23 00:00:00,"367","PAO FRANCES","KG",339
17/11/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",11
12/11/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",167
25/11/23 00:00:00,"367","PAO FRANCES","KG",558
30/11/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",11
27/11/23 00:00:00,"367","PAO FRANCES","KG",318
18/11/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",93
05/11/23 00:00:00,"367","PAO FRANCES","KG",251
21/11/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",54
30/11/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",8646
14/11/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",253
19/11/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",38
22/11/23 00:00:00,"367","PAO FRANCES","KG",330
09/11/23 00:00:00,"367","PAO FRANCES","KG",320
29/10/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",18
11/10/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",14649
16/10/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",14528
22/10/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",5
26/10/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",445
25/10/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",258
09/10/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",28
01/10/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",70
21/10/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",319
22/10/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",144
04/10/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",7443
10/10/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",27
20/10/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",12
17/10/23 00:00:00,"367","PAO FRANCES","KG",298
17/10/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",33
03/10/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",49
31/10/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",96
22/10/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",19
09/10/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",84
22/10/23 00:00:00,"367","PAO FRANCES","KG",186
06/10/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",599
17/10/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",11
21/10/23 00:00:00,"367","PAO FRANCES","KG",412
21/09/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",216
25/09/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",331
15/09/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",52
12/09/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",6
23/09/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",69
11/09/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",93
23/09/23 00:00:00,"367","PAO FRANCES","KG",437
06/09/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",535
26/09/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",59
02/09/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",276
19/09/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",167
06/09/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",262
08/09/23 00:00:00,"367","PAO FRANCES","KG",327
02/09/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",232
11/08/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",78
29/08/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",117
05/08/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",100
16/08/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",44
01/09/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",31
24/08/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",166
30/08/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",199
01/08/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",169
30/08/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",202
02/08/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",17
21/08/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",202
06/08/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",231
17/08/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",62
29/08/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",73
12/08/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",500
09/08/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",46
14/08/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",34
06/08/23 00:00:00,"367","PAO FRANCES","KG",217
19/08/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",3
28/08/23 00:00:00,"367","PAO FRANCES","KG",323
10/08/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",122
19/08/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",68
17/08/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",80
11/07/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",77
14/07/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",219
30/07/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",12
06/07/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",393
23/07/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",124
07/07/23 00:00:00,"367","PAO FRANCES","KG",363
20/07/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",55
04/07/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",77
19/07/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",6
15/07/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",444
31/07/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",104
24/07/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",30
03/07/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",392
29/07/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",94
10/07/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",90
29/07/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",359
11/07/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",224
21/07/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",229
17/07/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",87
22/07/23 00:00:00,"367","PAO FRANCES","KG",435
04/07/23 00:00:00,"367","PAO FRANCES","KG",277
16/07/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",152
21/07/23 00:00:00,"367","PAO FRANCES","KG",343
20/07/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",3
17/06/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",230
12/06/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",130
07/06/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",73
03/06/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",99
26/06/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",42
04/06/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",246
01/06/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",180
13/06/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",208
20/06/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",259
13/06/23 00:00:00,"367","PAO FRANCES","KG",276
08/06/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",148
15/06/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",2
16/06/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",12
18/06/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",14
28/06/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",4
06/05/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",275
22/05/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",255
05/05/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",4
09/05/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",83
14/05/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",124
30/05/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",209
01/05/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",197
01/05/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",400
02/05/23 00:00:00,"367","PAO FRANCES","KG",261
28/05/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",120
07/05/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",210
26/05/23 00:00:00,"367","PAO FRANCES","KG",299
10/05/23 00:00:00,"367","PAO FRANCES","KG",272
11/05/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",165
13/05/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",671
29/05/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",49
28/05/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",171
10/05/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",10
03/04/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",307
20/04/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",48
14/04/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",82
06/04/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",211
18/04/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",268
10/04/23 00:00:00,"367","PAO FRANCES","KG",224
21/04/23 00:00:00,"367","PAO FRANCES","KG",391
21/04/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",85
21/04/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",42
12/04/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",31
13/04/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",116
09/04/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",101
23/04/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",26
06/04/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",670
10/04/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",149
09/04/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",16
15/04/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",244
02/04/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",15
30/04/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",130
18/04/23 00:00:00,"367","PAO FRANCES","KG",268
15/04/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",77
18/04/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",7273
21/04/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",554
04/04/23 00:00:00,"367","PAO FRANCES","KG",257
12/04/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",50
25/03/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",50
08/03/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",326
03/03/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",278
02/03/23 00:00:00,"367","PAO FRANCES","KG",241
11/03/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",625
15/03/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",54
27/03/23 00:00:00,"367","PAO FRANCES","KG",251
07/03/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",17
26/03/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",237
23/03/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",65
26/03/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",18
30/03/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",26
05/03/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",226
21/02/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",158
18/02/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",374
25/02/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",398
07/02/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",185
03/02/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",93
04/02/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",162
16/02/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",27
16/02/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",221
10/02/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",347
04/02/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",123
20/02/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",100
07/02/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",204
25/02/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",303
05/01/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",482
04/01/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",326
09/01/23 00:00:00,"367","PAO FRANCES","KG",300
16/01/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",93
28/01/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",42
14/01/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",128
07/01/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",502
16/01/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",40
20/01/23 00:00:00,"367","PAO FRANCES","KG",282
29/01/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",129
18/01/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",242
29/01/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",179
23/01/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",294
04/01/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",95
02/01/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",115
30/01/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",55
03/01/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",269
09/01/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",415
03/01/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",131
03/01/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",74
31/01/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",89
